,city,state,2010 Avg Price,2013 Avg Price,2014 Avg Price,2015 Avg Price,2016 Avg Price,2017 Avg Price,2018 Avg Price,2019 Avg Price
813,Altamonte Springs,Florida,,84666.67,93591.67,108575.0,128358.33,146875.0,151033.33,165990.91
814,Rocklin,California,263733.33,340491.67,372033.33,388566.67,417758.33,444208.33,479775.0,495727.27
815,Coconut Creek,Florida,78325.0,101033.33,125675.0,138958.33,148633.33,158058.33,173800.0,183381.82
816,Goshen,Indiana,107166.67,116908.33,119183.33,130358.33,140708.33,150250.0,160691.67,172172.73
817,Kettering,Ohio,112833.33,106125.0,106441.67,110225.0,115658.33,124833.33,130633.33,138627.27
818,Midwest City,Oklahoma,,87675.0,83441.67,94200.0,92883.33,92708.33,96191.67,92509.09
819,Lehi,Utah,218566.67,233416.67,248750.0,265741.67,281591.67,312125.0,339000.0,364309.09
820,Muskegon,Michigan,,,,,53612.5,67141.67,71441.67,79009.09
821,Berwyn,Illinois,127875.0,108150.0,140691.67,155191.67,169433.33,187683.33,201075.0,210118.18
822,Dearborn Heights,Michigan,,,,78558.33,87716.67,102433.33,114983.33,120463.64
823,Colton,California,122291.67,147833.33,183916.67,212091.67,235791.67,260500.0,289966.67,297027.27
824,Crown Point,Indiana,178250.0,173750.0,165108.33,179016.67,188141.67,195733.33,210683.33,220936.36
825,Taunton,Massachusetts,,185325.0,198525.0,220358.33,234841.67,254933.33,268691.67,282972.73
826,Moore,Oklahoma,112941.67,118225.0,121333.33,124583.33,125358.33,129075.0,134041.67,150109.09
827,Paducah,Kentucky,,126633.33,116933.33,125208.33,128250.0,129775.0,131933.33,132518.18
828,Glenview,Illinois,375258.33,373083.33,397008.33,386608.33,371783.33,381175.0,430266.67,425836.36
829,Chicopee,Massachusetts,151100.0,148441.67,144758.33,149516.67,153116.67,159891.67,169808.33,172563.64
830,Titusville,Florida,73650.0,67916.67,70241.67,84750.0,104625.0,128925.0,146775.0,154136.36
831,Maricopa,Arizona,99525.0,131066.67,134283.33,144925.0,154950.0,169458.33,187133.33,206563.64
832,Jackson Township,New Jersey,280508.33,280466.67,290158.33,316558.33,330100.0,327925.0,326108.33,337690.91
833,Loganville,Georgia,131775.0,125725.0,142800.0,158941.67,165516.67,181166.67,200433.33,217718.18
834,Tigard,Oregon,,,,,391071.43,409558.33,431633.33,442027.27
835,Mount Prospect,Illinois,,208475.0,240383.33,250750.0,264258.33,266000.0,279291.67,280881.82
836,Port Orchard,Washington,229616.67,217883.33,222033.33,240233.33,271400.0,293708.33,308525.0,332518.18
837,Blacksburg,Virginia,,,,223512.5,238166.67,257250.0,270508.33,265127.27
838,El Centro,California,135333.33,139591.67,184858.33,191100.0,216166.67,227416.67,241166.67,249081.82
839,Helena,Montana,201700.0,209833.33,216016.67,224358.33,235408.33,249708.33,257425.0,274600.0
840,Margate,Florida,73150.0,97383.33,119950.0,135825.0,149108.33,160575.0,178408.33,192109.09
841,Wayne,New Jersey,419316.67,392158.33,387458.33,393191.67,395333.33,399058.33,406141.67,426081.82
842,Buford,Georgia,162825.0,158066.67,186166.67,201858.33,211100.0,223591.67,247375.0,267000.0
843,Santee,California,292450.0,335308.33,368575.0,388125.0,417950.0,448733.33,487375.0,489027.27
844,Zanesville,Ohio,82000.0,83108.33,87241.67,96866.67,109566.67,98233.33,101691.67,115954.55
845,Weymouth,Massachusetts,260150.0,265558.33,290458.33,294816.67,311108.33,336158.33,349441.67,371836.36
846,Oregon City,Oregon,232750.0,250950.0,275216.67,293558.33,339066.67,367283.33,399333.33,414990.91
847,Asheboro,North Carolina,,100900.0,100158.33,103525.0,110150.0,114641.67,122391.67,131245.45
848,Chantilly,Virginia,396458.33,410250.0,439633.33,450641.67,455025.0,449933.33,477183.33,508090.91
849,McLean,Virginia,685116.67,789550.0,826183.33,830050.0,829941.67,825516.67,816025.0,868800.0
850,Paramount,California,174941.67,204775.0,247816.67,274266.67,288841.67,324941.67,356300.0,358637.5
851,Minot,North Dakota,,,,,234650.0,227783.33,201183.33,197336.36
852,Fort Walton Beach,Florida,163300.0,138825.0,145658.33,152008.33,168308.33,183816.67,193700.0,206009.09
853,Grand Island,Nebraska,,125316.67,124641.67,133375.0,143075.0,144941.67,148216.67,162627.27
854,Morristown,Tennessee,95166.67,86966.67,100633.33,100233.33,107016.67,122608.33,130183.33,129890.91
855,Lagrange,Georgia,92491.67,102358.33,106025.0,115550.0,119658.33,121966.67,133200.0,143381.82
856,Euless,Texas,139883.33,146700.0,158375.0,175700.0,186941.67,210983.33,225791.67,243936.36
857,Morganton,North Carolina,,,,105354.55,120408.33,123925.0,138275.0,149272.73
858,Wyoming,Michigan,,78233.33,88858.33,101100.0,117250.0,131633.33,143966.67,155081.82
859,Findlay,Ohio,,,,,136160.0,140633.33,155808.33,164136.36
860,Richland,Washington,183108.33,193108.33,196850.0,208566.67,230833.33,250325.0,284241.67,314654.55
861,Lacey,Washington,210216.67,190275.0,203550.0,217533.33,235783.33,259266.67,285316.67,313036.36
862,Novi,Michigan,174041.67,234066.67,255766.67,250316.67,265933.33,267183.33,287225.0,300809.09
863,Glendora,California,383050.0,436658.33,464175.0,508091.67,532408.33,536200.0,594608.33,602009.09
864,Danville,California,800016.67,874833.33,979650.0,1033791.67,1091941.67,1147133.33,1241141.67,1255990.91
865,Palm Desert,California,,,,,294127.27,301266.67,329025.0,350600.0
866,The Hammocks,Florida,146725.0,178066.67,197700.0,226791.67,251591.67,268350.0,283800.0,298063.64
867,Saint Clair Shores,Michigan,60700.0,75366.67,91716.67,101608.33,115891.67,131233.33,140541.67,149881.82
868,Bonita Springs,Florida,185900.0,252400.0,271741.67,281983.33,292416.67,300733.33,310466.67,315345.45
869,Longwood,Florida,149050.0,172366.67,193633.33,207591.67,235208.33,246216.67,266766.67,285690.91
870,Delano,California,120508.33,132858.33,145375.0,168341.67,176658.33,196075.0,196933.33,219572.73
871,Castro Valley,California,445583.33,533683.33,587550.0,641783.33,688216.67,763758.33,817791.67,821009.09
872,Town of Hamburg,New York,140533.33,144225.0,155633.33,149983.33,151041.67,165600.0,175566.67,180018.18
873,Lake Havasu City,Arizona,142775.0,163033.33,177483.33,192808.33,207558.33,230883.33,253966.67,273145.45
874,Kalispell,Montana,187600.0,194391.67,201733.33,207966.67,227283.33,246900.0,267416.67,296027.27
875,Lincoln,California,263550.0,321791.67,339766.67,361600.0,388933.33,415841.67,443700.0,470781.82
876,Hacienda Heights,California,390925.0,453583.33,482941.67,512700.0,508533.33,539108.33,611200.0,610690.91
877,Owings Mills,Maryland,,216741.67,224741.67,218933.33,222641.67,237091.67,246975.0,245090.91
878,Buckeye,Arizona,91500.0,133225.0,139758.33,149775.0,171508.33,187341.67,207800.0,225190.91
879,Mason,Ohio,,,214475.0,220550.0,214475.0,232725.0,243291.67,276745.45
880,Lenexa,Kansas,225066.67,214875.0,223591.67,234300.0,255958.33,270800.0,305550.0,319436.36
881,Klamath Falls,Oregon,140858.33,124241.67,139150.0,140991.67,144833.33,161383.33,169400.0,186581.82
882,Chesterfield,Virginia,214641.67,194275.0,205341.67,217666.67,220491.67,238966.67,252333.33,267527.27
883,Middleburg,Florida,,,,117825.0,133575.0,150916.67,171208.33,192745.45
884,Hoboken,New Jersey,467108.33,535383.33,551450.0,614008.33,677208.33,702116.67,721700.0,720618.18
885,West Sacramento,California,208025.0,225666.67,272575.0,292575.0,323725.0,337250.0,369066.67,375690.91
886,Ormond Beach,Florida,146700.0,157391.67,161258.33,172800.0,195908.33,212741.67,222741.67,235909.09
887,Shoreline,Washington,309200.0,309841.67,335500.0,379075.0,429466.67,512641.67,575050.0,568472.73
888,Pocatello,Idaho,,,,,,138040.0,150300.0,169181.82
889,Desoto,Texas,114050.0,123775.0,133358.33,155641.67,162958.33,189008.33,200800.0,218027.27
890,Delaware,Ohio,,,,185266.67,185983.33,200466.67,230433.33,234290.91
891,Athens,Alabama,,120325.0,121650.0,116216.67,132975.0,130100.0,150683.33,164881.82
892,Yucaipa,California,196800.0,241550.0,279216.67,296808.33,309341.67,339541.67,364875.0,373536.36
893,Covington,Louisiana,192491.67,190891.67,185483.33,202916.67,199883.33,205208.33,216341.67,222645.45
894,Crossville,Tennessee,113058.33,117750.0,110583.33,125283.33,124241.67,135366.67,151408.33,154672.73
895,West Haven,Connecticut,,145275.0,146841.67,132008.33,148125.0,153383.33,167200.0,175472.73
896,East Lansing,Michigan,,,,160766.67,170716.67,175275.0,183675.0,197281.82
897,Smyrna,Tennessee,129958.33,131250.0,142100.0,155341.67,166950.0,192216.67,211050.0,231618.18
898,Puyallup,Washington,230416.67,218766.67,223483.33,253791.67,275691.67,301216.67,332158.33,366354.55
899,Morgantown,West Virginia,,,,193750.0,189258.33,190683.33,195966.67,199672.73
900,Oroville,California,111383.33,128208.33,142200.0,156358.33,169650.0,188583.33,204266.67,251172.73
901,Dublin,Ohio,,282550.0,299008.33,288625.0,308175.0,325008.33,352233.33,355481.82
902,Mililani,Hawaii,424341.67,426175.0,428991.67,450958.33,475508.33,474641.67,503033.33,549954.55
903,Twin Falls,Idaho,130316.67,141841.67,149241.67,152050.0,162433.33,177566.67,197116.67,212145.45
904,Elizabethtown,Kentucky,,,,,134022.22,139108.33,147250.0,160681.82
905,Clermont,Florida,147325.0,163016.67,183233.33,203308.33,223675.0,236816.67,252591.67,272263.64
906,West New York,New Jersey,,,,397050.0,390708.33,439641.67,446808.33,447645.45
907,Decatur,Alabama,,,,,97350.0,99966.67,115300.0,122118.18
908,Apache Junction,Arizona,89600.0,123408.33,138416.67,145441.67,163325.0,176425.0,195850.0,212690.91
909,Normal,Illinois,150941.67,151808.33,151716.67,158466.67,152541.67,160233.33,155716.67,159154.55
910,Lombard,Illinois,203216.67,178958.33,200108.33,207625.0,206391.67,222658.33,229250.0,243454.55
911,Florissant,Missouri,75325.0,57816.67,64525.0,68100.0,75150.0,82300.0,89900.0,102709.09
912,Decatur,Georgia,252116.67,250983.33,261033.33,279391.67,309158.33,328183.33,361908.33,376327.27
913,Lake City,Florida,106100.0,92941.67,102533.33,105025.0,106658.33,124008.33,135316.67,143900.0
914,Peabody,Massachusetts,271900.0,297925.0,309008.33,330241.67,357883.33,369416.67,401008.33,418054.55
915,Howell Township,New Jersey,,,,291850.0,299600.0,312566.67,319666.67,331581.82
916,Kentwood,Michigan,99341.67,115608.33,126741.67,138075.0,150091.67,161975.0,182666.67,195463.64
917,Levittown,Pennsylvania,196608.33,177233.33,174825.0,181525.0,194075.0,212900.0,219158.33,228736.36
918,Dacula,Georgia,164325.0,173483.33,185933.33,201875.0,216641.67,237508.33,248383.33,264954.55
919,Tinley Park,Illinois,192408.33,159216.67,165833.33,166591.67,167650.0,177916.67,192141.67,199554.55
920,Ankeny,Iowa,161158.33,169708.33,177133.33,188358.33,198466.67,203408.33,214191.67,242509.09
921,Lancaster,South Carolina,,,,121250.0,105975.0,107208.33,123408.33,137527.27
922,Stratford,Connecticut,226258.33,200550.0,202016.67,207275.0,214958.33,230225.0,239016.67,241018.18
923,Kingman,Arizona,,,,,128137.5,137358.33,154616.67,162627.27
924,Placentia,California,447550.0,488608.33,527566.67,574375.0,602866.67,615400.0,658550.0,683372.73
925,Sebring,Florida,88416.67,74258.33,78750.0,93291.67,104583.33,117675.0,129166.67,136336.36
926,Mankato,Minnesota,147900.0,149916.67,154450.0,159550.0,171991.67,179641.67,179933.33,202554.55
927,Massapequa,New York,408500.0,381150.0,408458.33,414700.0,429883.33,462908.33,480591.67,506436.36
928,Hollister,California,274733.33,349050.0,408166.67,451500.0,488775.0,525291.67,558983.33,578609.09
929,Seminole,Florida,130550.0,137375.0,150416.67,164758.33,184883.33,199166.67,214783.33,233790.91
930,Poway,California,463975.0,535008.33,564725.0,575616.67,603025.0,679208.33,718316.67,707218.18
931,Brookhaven,Georgia,,,,387500.0,392025.0,400458.33,457408.33,511090.91
932,North Fort Myers,Florida,,,,,,,183400.0,191872.73
933,Doral,Florida,,,,274027.27,291491.67,299666.67,308650.0,322509.09
934,West Monroe,Louisiana,132216.67,141816.67,146075.0,148875.0,156025.0,153400.0,164925.0,155909.09
935,Marrero,Louisiana,127783.33,108558.33,117833.33,114608.33,126608.33,138350.0,140741.67,144490.91
936,South Hill,Washington,217975.0,206683.33,224383.33,243800.0,263866.67,294450.0,329400.0,358700.0
937,Cuyahoga Falls,Ohio,103608.33,105958.33,102008.33,102575.0,111683.33,120191.67,123108.33,133145.45
938,Garner,North Carolina,150541.67,146716.67,147466.67,166383.33,174366.67,192141.67,205375.0,222954.55
939,Plainfield,New Jersey,,,,,,175777.78,196258.33,239936.36
940,Hutchinson,Kansas,,99740.0,103666.67,111375.0,108983.33,111400.0,114608.33,109809.09
941,Cookeville,Tennessee,119841.67,126641.67,132433.33,136250.0,145558.33,158008.33,165241.67,167872.73
942,Apple Valley,Minnesota,182700.0,190258.33,205941.67,216533.33,218558.33,230125.0,251150.0,272781.82
943,Bentonville,Arkansas,,171875.0,179975.0,192325.0,206233.33,219108.33,230833.33,264009.09
944,Salina,Kansas,,104583.33,111225.0,126908.33,115916.67,127433.33,126058.33,132245.45
945,Belleville,Illinois,,67916.67,71225.0,77491.67,73025.0,72633.33,85150.0,94718.18
946,Olive Branch,Mississippi,,,,,,186458.33,202291.67,217527.27
947,East Hartford,Connecticut,149750.0,130400.0,133200.0,121783.33,142525.0,128791.67,151258.33,158118.18
948,Sheboygan,Wisconsin,,,,91825.0,104700.0,113116.67,122491.67,133745.45
949,Commerce City,Colorado,167800.0,209708.33,239725.0,272516.67,301508.33,331416.67,350100.0,366036.36
950,Kailua,Hawaii,720783.33,804433.33,848408.33,922541.67,898691.67,922300.0,1023966.67,974354.55
951,Plymouth,Massachusetts,271475.0,275433.33,294783.33,305358.33,322983.33,321958.33,352058.33,364018.18
952,North Bethesda,Maryland,390141.67,416283.33,415858.33,430191.67,399333.33,424191.67,439100.0,464090.91
953,Sierra Vista,Arizona,182708.33,152408.33,148358.33,138041.67,144658.33,152283.33,169250.0,185536.36
954,Urbana,Illinois,,121566.67,116425.0,134191.67,127633.33,124008.33,124166.67,125336.36
955,Grapevine,Texas,243033.33,248800.0,267175.0,288050.0,312516.67,332175.0,345641.67,354727.27
956,Fallbrook,California,321025.0,402075.0,444266.67,455666.67,495750.0,527200.0,541658.33,541881.82
957,Edina,Minnesota,,353140.0,383383.33,391133.33,417291.67,441358.33,432275.0,446381.82
958,Coral Gables,Florida,,509733.33,589516.67,574775.0,641266.67,623200.0,653416.67,643309.09
959,Cathedral City,California,157741.67,188833.33,211641.67,239825.0,237608.33,247575.0,273600.0,307427.27
960,Troy,New York,,130850.0,133583.33,131125.0,116841.67,123658.33,129766.67,143236.36
961,Waxahachie,Texas,124741.67,139541.67,144441.67,159191.67,182266.67,193016.67,215133.33,231763.64
962,Palm Springs,California,218883.33,262608.33,282033.33,281716.67,308691.67,312391.67,356533.33,382418.18
963,Perth Amboy,New Jersey,169333.33,159908.33,163983.33,168250.0,180125.0,201833.33,233050.0,261054.55
964,Little Elm,Texas,141900.0,172716.67,191008.33,215166.67,233825.0,258133.33,269841.67,263600.0
965,La Mirada,California,370858.33,406750.0,441358.33,470083.33,502900.0,533533.33,573708.33,579745.45
966,Cypress,California,453858.33,473366.67,522350.0,549566.67,568133.33,582400.0,659275.0,646454.55
967,Mount Juliet,Tennessee,187891.67,198375.0,216983.33,234358.33,264425.0,288408.33,309833.33,321327.27
968,Milford,Connecticut,,,,,262554.55,270266.67,274366.67,276145.45
969,Cerritos,California,540833.33,551508.33,588791.67,605225.0,630258.33,646133.33,707558.33,700663.64
970,Eastvale,California,368091.67,423008.33,468208.33,478466.67,498883.33,537900.0,570775.0,570836.36
971,San Jacinto,California,,,,,,,282708.33,306472.73
972,Pinellas Park,Florida,,,,,,151400.0,168700.0,178327.27
973,Aliso Viejo,California,388200.0,435575.0,482000.0,500783.33,526141.67,510925.0,579108.33,573509.09
974,Mount Pleasant,Michigan,,118408.33,117883.33,125925.0,120883.33,119725.0,123450.0,141954.55
975,Milwaukie,Oregon,210341.67,214566.67,232925.0,266200.0,303058.33,331033.33,350883.33,366745.45
976,Methuen,Massachusetts,,227258.33,246691.67,257358.33,286650.0,299058.33,316216.67,345400.0
977,Diamond Bar,California,,,,,,,635310.0,621072.73
978,Cedar Hill,Texas,114108.33,116808.33,130941.67,143691.67,161050.0,183150.0,198383.33,217654.55
979,Burlington,North Carolina,,,,95100.0,106158.33,122608.33,134366.67,140145.45
980,Hoffman Estates,Illinois,206391.67,177766.67,202925.0,202000.0,201808.33,223650.0,249866.67,244836.36
981,Kaneohe,Hawaii,534900.0,551241.67,598858.33,606300.0,650525.0,709825.0,732341.67,752900.0
982,New Albany,Indiana,,,,,,126814.29,133066.67,137381.82
983,Dublin,California,473691.67,536391.67,645966.67,689250.0,760133.33,778400.0,871975.0,863163.64
984,Galveston,Texas,,,,,188187.5,201191.67,214175.0,231890.91
985,Florence,Kentucky,123641.67,117941.67,122033.33,132225.0,141400.0,145175.0,150966.67,162954.55
986,Roseburg,Oregon,153891.67,144658.33,149475.0,162900.0,171475.0,184100.0,196391.67,213245.45
987,Parkersburg,West Virginia,,,88133.33,90066.67,88950.0,82091.67,92441.67,97800.0
988,Highland,California,147325.0,203933.33,232450.0,241758.33,285433.33,307566.67,317075.0,336127.27
989,Bedford,Texas,152550.0,161333.33,168808.33,187158.33,208791.67,227550.0,238966.67,255036.36
990,Claremore,Oklahoma,117141.67,120025.0,123900.0,129041.67,130733.33,136883.33,142516.67,149481.82
991,Kannapolis,North Carolina,83583.33,80975.0,79266.67,96766.67,105908.33,115300.0,131016.67,138636.36
992,Lawrence,Indiana,118033.33,119408.33,120316.67,130141.67,134358.33,144750.0,159141.67,167536.36
993,Crestview,Florida,,118975.0,119033.33,127891.67,142183.33,157191.67,170408.33,187300.0
994,Pine Bluff,Arkansas,,,,66190.0,62800.0,67300.0,72808.33,76363.64
995,Longview,Washington,148508.33,138458.33,154158.33,165233.33,181575.0,202500.0,224400.0,250300.0
996,Portage,Michigan,125883.33,129283.33,136016.67,140516.67,146583.33,162241.67,165641.67,178581.82
997,Potomac,Maryland,,,,929800.0,884991.67,944741.67,942175.0,937409.09
998,Grand Blanc,Michigan,,,140160.0,136025.0,147775.0,163225.0,170408.33,185181.82
999,Draper,Utah,336533.33,337733.33,344883.33,357583.33,351741.67,398791.67,438708.33,465390.91
1000,Murray,Utah,190741.67,202633.33,206683.33,223800.0,239833.33,248583.33,280083.33,306418.18
1001,Littleton,Colorado,236183.33,253816.67,274358.33,317000.0,338666.67,391358.33,416258.33,420590.91
1002,Cartersville,Georgia,,101644.44,109241.67,120308.33,136258.33,150666.67,161108.33,173390.91
1003,Freehold,New Jersey,291558.33,278391.67,294525.0,286283.33,296958.33,300591.67,307008.33,325745.45
1004,San Tan Valley,Arizona,99325.0,135850.0,147058.33,155741.67,167491.67,181491.67,204533.33,220790.91
1005,Kernersville,North Carolina,150158.33,144258.33,142283.33,150283.33,155800.0,157300.0,165916.67,184709.09
1006,Rowlett,Texas,136500.0,154350.0,171975.0,186125.0,207300.0,231941.67,244375.0,252345.45
1007,Middletown,Connecticut,,173450.0,167600.0,163650.0,163108.33,174425.0,168191.67,181790.91
1008,Hammond,Louisiana,129550.0,122391.67,132933.33,141266.67,142966.67,144466.67,168191.67,163718.18
1009,Morgan Hill,California,516416.67,608991.67,675208.33,751425.0,788366.67,845841.67,946058.33,948472.73
1010,Saint Louis Park,Minnesota,215941.67,210908.33,222500.0,232816.67,238908.33,253358.33,279433.33,296836.36
